type,title,location,bedroom,bathroom,size_sqm,price,type_encoded,location_complexity,location_encoded,room_density,bed_bath_ratio,size_category
Apartment,Apartment 3 bedrooms for sale at a special price,"Taj City, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2.0,2,121.0,1735143.0,3,5,731,0.01652892561983471,0.6666666666666666,2
Apartment,"VILLA FOR SALE IN KATAMEYA HILLS, ","El Rehab Extension, Al Rehab, New Cairo City, Cairo",3.0,3,155.0,2325000.0,3,4,319,0.01935483870967742,0.75,2
Villa,Apartment for sale in La Verde compound newcapital,"Katameya Hills, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",6.0,5,500.0,15000000.0,8,5,428,0.012,1.0,4
Apartment,Apartment 160m for sale in Hassan Al-Mamoun Street,"La Verde, New Capital Compounds, New Capital City, Cairo",3.0,2,155.0,2247500.0,3,4,444,0.01935483870967742,1.0,2
Apartment,Golden Opportunity With 10% Down Payment / 8 Years,"Al Nasr Road, 6th Zone, Nasr City, Cairo",3.0,2,160.0,1200000.0,3,4,136,0.01875,1.0,2
Villa,I Villa roof middle at Mountain view hyde park ,"La Vista City, New Capital Compounds, New Capital City, Cairo",3.0,3,300.0,1312000.0,8,4,447,0.01,0.75,3
iVilla,تاون هاوس للبيع في ستون بارك موقع رائع بتسهيلات,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,235.0,3600000.0,6,5,534,0.01276595744680851,0.75,3
Townhouse,Standalone Hayah Residence fully finished -pool,"Stone Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,4,280.0,3400000.0,6,5,662,0.014285714285714285,0.8,3
Villa,Apartment For Sale In Maadi Sarayat.,"Hayah Residence, North Teseen St., The 5th Settlement, New Cairo City, Cairo",6.0,6,570.0,16000000.0,8,5,386,0.010526315789473684,0.8571428571428571,4
Apartment,apartment for sale in kornish elmaadi,"Sarayat Al Maadi, Hay El Maadi, Cairo",4.0,2,401.0,5500000.0,3,3,633,0.00997506234413965,1.3333333333333333,4
Apartment,Wide View | Special Finishing | 80m Private Roof,"Cornish El Nile St., Maadi, Hay El Maadi, Cairo",3.0,2,287.0,5200000.0,3,4,262,0.010452961672473868,1.0,3
Duplex,Townhouse middle In Villette ( sodic )  phase 1 . ,"West Arabella, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,3,320.0,4300000.0,5,5,782,0.0125,1.0,4
Townhouse,توين هاوس للبيع ڨيو مميز جدا بمون فالي 2 التجمع,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,4,259.0,9300000.0,6,5,776,0.015444015444015444,0.8,3
Twin House, Apartment With Swimming pool installments 6000 EG,"Moon Valley 2, Ext North Inves Area, New Cairo City, Cairo",5.0,4,320.0,5200000.0,5,4,517,0.015625,1.0,4
Apartment, fully finished apartment view pool and front     ,"Verona Compound, Al Hadaba Al Wosta, Mokattam, Cairo",2.0,2,95.0,,3,4,773,0.021052631578947368,0.6666666666666666,1
Apartment,Twin house for sale in Bellagio compound          ,"The Water Way, North Investors Area, New Cairo City, Cairo",2.0,2,175.0,,3,4,758,0.011428571428571429,0.6666666666666666,2
Villa,TOWN corner in Palm Hills Katameya PK1 For Sale,"Bellagio, Ext North Inves Area, New Cairo City, Cairo",4.0,6,500.0,11000000.0,8,4,232,0.008,0.5714285714285714,4
Townhouse,Fully Finished Apartment n New Cairo Best Location,"Palm Hills Kattameya, El Katameya Compounds, El Katameya, New Cairo City, Cairo",4.0,4,370.0,8500000.0,6,5,582,0.010810810810810811,0.8,4
Apartment,162 m  finished prime location at Square,"The Square, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,162.0,1800000.0,3,5,754,0.018518518518518517,0.75,2
Apartment,Apartment 217m Boulevard Prime Location bahry,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,4,217.0,6400000.0,3,5,488,0.013824884792626729,0.6,3
Apartment,apartment for sale mivida compound ready to move .,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,217.0,3930000.0,3,5,488,0.013824884792626729,0.75,3
Apartment,**ALL RESALE UNITS AVAILABILITY IN FIFTH SQUARE***,"Fifth Square, North Investors Area, New Cairo City, Cairo",2.0,3,125.0,1990000.0,3,4,347,0.016,0.5,2
Apartment,Apartment 151 meters for sale in New Heliopolis,"La Vida, 6th District, New Heliopolis, Cairo",2.0,3,151.0,1478510.0,3,4,445,0.013245033112582781,0.5,2
Villa,for sale fully finished villa 391m in mivida,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,3,391.0,18000000.0,8,5,488,0.010230179028132993,1.0,4
Apartment,Luxury Apartment For Sale In Maadi Degla,"Degla Square, Degla, Hay El Maadi, Cairo",3.0,2,200.0,2200000.0,3,4,267,0.015,1.0,2
Apartment,For sale APT 155m in Capital Gardens | Palm Hills,"Capital Gardens   Palm Hills, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",2.0,3,155.0,1600000.0,3,4,244,0.012903225806451613,0.5,2
Apartment,Apartment 236m at Uptown - Open view swimming pool,"Aurora, Uptown Cairo, Mokattam, Cairo",3.0,3,236.0,6850000.0,3,4,220,0.012711864406779662,0.75,3
Apartment,Apartment 207m + garden 140m / Prime location ,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,207.0,5000000.0,3,5,449,0.014492753623188406,0.75,3
Duplex,Duplex roof for sale @ Eastown prime location,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,4,311.0,5250000.0,5,5,291,0.012861736334405145,0.8,4
Villa,Palm Hills Katameya 1 Stand Alone Villa for sale .,"Palm Hills Kattameya, El Katameya Compounds, El Katameya, New Cairo City, Cairo",5.0,4,966.0,16700000.0,8,5,582,0.005175983436853002,1.0,4
Apartment,Fully Finished Apartment by Reportage|10%DP |OFFER,"Monte Napoleone, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",2.0,2,79.0,1450000.0,3,4,516,0.02531645569620253,0.6666666666666666,1
Apartment,Apartment for sale in Fifth Settlement            ,"The Icon Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2.0,2,110.0,1452000.0,3,5,748,0.01818181818181818,0.6666666666666666,2
Twin House,Amazing apartment 232m zahraa elmaadi installments,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5.0,6,279.0,,5,5,396,0.017921146953405017,0.7142857142857143,3
Apartment,Ground duplex with garden | Semi finished,"Eighth Sector, Zahraa El Maadi, Hay El Maadi, Cairo",4.0,3,232.0,2505600.0,3,4,293,0.017241379310344827,1.0,3
Penthouse,apartment For sale with Prime location    ,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,4,269.0,4400000.0,7,5,396,0.011152416356877323,0.6,3
Duplex,Luxurious Villa for sale in Mirage city 1000m,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,209.0,5180000.0,5,5,396,0.014354066985645933,0.75,3
Apartment,Mountain view hyde park I Villa A garden  middle ,"El Koronfel, The 5th Settlement, New Cairo City, Cairo",3.0,4,320.0,2600000.0,3,4,307,0.009375,0.6,4
Apartment,Duplex For Sale At Al Narges 3 Fifth Settlement .,"The Fourteen Golf Residences, Uptown Cairo, Mokattam, Cairo",2.0,2,170.0,5200000.0,3,4,747,0.011764705882352941,0.6666666666666666,2
Villa,Prime location Villa Type(F) for sale in Madinaty,"Madinaty, Cairo",4.0,3,360.0,10500000.0,8,2,467,0.011111111111111112,1.0,4
Apartment,Fully Finished Apartment in Front of WaterWay,"Mohamed Naguib Axis, Abou El Houl, New Cairo City, Cairo",3.0,3,250.0,4000000.0,3,4,504,0.012,0.75,3
Apartment,165 m Fully finished apt 3 bedrooms - HELIOPOLIS,"Al Thawra St., El Korba, Heliopolis - Masr El Gedida, Cairo",3.0,3,165.0,2910000.0,3,4,182,0.01818181818181818,0.75,2
Apartment,Duplex Prime Location In Eastown Sodic New Cairo,"Swan Lake, The 1st Settlement, New Cairo City, Cairo",3.0,3,250.0,3000000.0,3,4,725,0.012,0.75,3
Duplex,Buy your villa in forest on a lake in the capital,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,4,234.0,5500000.0,5,5,291,0.01282051282051282,0.6,3
Villa,"Villa 850m at Katameya Heights, Directly on golf","IL Bosco, New Capital Compounds, New Capital City, Cairo",5.0,3,657.0,26400000.0,8,4,399,0.0076103500761035,1.25,4
Villa,2 bedrooms|2 bath|Terrace|with disc,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",8.0,8,850.0,50000000.0,8,5,427,0.009411764705882352,0.8888888888888888,4
Apartment,Finished Typical Floor Apartment in South Lotus,"Tag Sultan, Ring Road, Cairo",2.0,2,108.0,1439913.0,3,3,727,0.018518518518518517,0.6666666666666666,2
Apartment,duplex in nagres 2 villas in front of dusit hotel,"South Lotus, El Lotus, New Cairo City, Cairo",3.0,3,194.0,2100000.0,3,4,655,0.015463917525773196,0.75,2
Duplex,Luxurious Duplex | Fully Finished | Ready to Move,"Al Narges 2, Al Narges, New Cairo City, Cairo",4.0,4,450.0,3600000.0,5,4,129,0.008888888888888889,0.8,4
Duplex,Apartment for sale in Stone Residence -with garden,"Al Thawra St., El Korba, Heliopolis - Masr El Gedida, Cairo",3.0,4,400.0,10000000.0,5,4,182,0.0075,0.6,4
Apartment,Apartment ready to move in Mountain View I City,"Stone Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,200.0,2900000.0,3,5,663,0.015,0.75,2
Apartment,Apartment 160 m for sale in SHERATON.,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,180.0,2800000.0,3,5,535,0.016666666666666666,0.75,2
Apartment,Penthouse for sale in lake view residence 321m ,"Sayed Zakaria St., Sheraton Al Matar, El Nozha, Cairo",2.0,2,160.0,2950000.0,3,4,636,0.0125,0.6666666666666666,2
Villa,         .دوبلكس للبيع في جاردينيا 3 التجمع الخامس,"Swan Lake, The 1st Settlement, New Cairo City, Cairo",5.0,4,311.0,20000000.0,8,4,725,0.01607717041800643,1.0,4
Penthouse,Apartment For Sale at Eastown (Spectrum) 188m,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,314.0,5900000.0,7,5,449,0.009554140127388535,0.75,4
Townhouse,"With A Best Price Villa In Marina City, for sale","Sodic East, 6th District, New Heliopolis, Cairo",3.0,3,234.0,3650000.0,6,4,651,0.01282051282051282,0.75,3
Duplex,I own an apartment in Madinaty with super,"Mohamed Naguib Axis, Abou El Houl, New Cairo City, Cairo",3.0,2,260.0,1400000.0,5,4,504,0.011538461538461539,1.0,3
Apartment,2 Bedrooms|Ready to move|install over 10 years,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,188.0,4150000.0,3,5,291,0.015957446808510637,0.75,2
Villa,"largest villa in Katameya on golf, French design","Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",8.0,8,,60000000.0,8,5,427,,0.8888888888888888,
Villa,Standalone Villa in Zed East for sale - New Cairo ,"Zed East, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,5,508.0,25000000.0,8,5,794,0.007874015748031496,0.6666666666666666,4
Apartment,Townhouse for sale at MV3 with 15%dp up to 7 years,"Swan Lake Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,160.0,3000000.0,3,5,724,0.01875,0.75,2
Apartment,Amazing villa 4 sale view greenery pk2 palm hills,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,155.0,2150000.0,3,5,535,0.01935483870967742,0.75,2
Townhouse,"Apartment for sale, landscape, Fifth Settlement","Mountain View 3, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,241.0,1510000.0,6,5,531,0.012448132780082987,0.75,3
Villa,UNDER MARKET PRICE Twinhouse cairo festival city,"Palm Hills Katameya Extension, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,4,378.0,10500000.0,8,5,581,0.010582010582010581,0.8,4
Apartment,"Ready to move ,3Bedrooms,bahary, f.finished +ACS","Fifth Square, North Investors Area, New Cairo City, Cairo",2.0,2,100.0,2542000.0,3,4,347,0.02,0.6666666666666666,1
Apartment,Standalone Bellagio New Cairo | Prime Location,"Taj City, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,145.0,3300000.0,3,5,731,0.020689655172413793,0.75,2
Villa,Amazing apartment  269 m at lake view,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",3.0,4,308.0,10500000.0,8,4,242,0.00974025974025974,0.6,4
Apartment,Special Apartment From Midtown Sky 2 Bedrooms ,"Fifth Square, North Investors Area, New Cairo City, Cairo",3.0,3,160.0,2850000.0,3,4,347,0.01875,0.75,2
Villa,TOWN Corner in Palm Hills Katameya EX.PK2 For Sale,"Bellagio, Ext North Inves Area, New Cairo City, Cairo",4.0,4,507.0,15400000.0,8,4,232,0.007889546351084813,0.8,4
Apartment,UNDER MARKET PRICE mountain view Hyde park Apt172 ,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,269.0,6812000.0,3,5,449,0.011152416356877323,0.75,3
Apartment,Apartment in installments-Kitchen-Ac-Fifth Square,"Sodic East, 6th District, New Heliopolis, Cairo",3.0,3,160.0,3146000.0,3,4,651,0.01875,0.75,2
Apartment,apartment for sale in Katameya Plaza Great view,"Midtown Sky, New Capital Compounds, New Capital City, Cairo",2.0,2,139.0,1137780.0,3,4,483,0.014388489208633094,0.6666666666666666,2
Townhouse,*Prime location* twin house in layan **open view**,"Palm Hills Katameya Extension, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,4,310.0,6600000.0,6,5,581,0.012903225806451613,0.8,4
Apartment,Town house corner for sale in Villino compound,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,172.0,2500000.0,3,5,534,0.01744186046511628,0.75,2
Apartment,Apartment in south investors ready to move,"Fifth Square, North Investors Area, New Cairo City, Cairo",3.0,2,144.0,2972500.0,3,4,347,0.020833333333333332,1.0,2
Apartment,تاون هاوس للبيع في ستون بارك بافضل سعر في الكمبوند,"Al Katameya Plaza, The 1st Settlement, New Cairo City, Cairo",2.0,3,153.0,3500000.0,3,4,112,0.013071895424836602,0.5,2
Twin House,3bedrooms|Dressing|3Terrace|Ready to move|Disc 12%,"Layan Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5.0,4,400.0,6700000.0,5,5,452,0.0125,1.0,4
Apartment,"Ready to move ,3Bedrooms,bahary, f.finished +ACS","Fifth Square, North Investors Area, New Cairo City, Cairo",3.0,3,160.0,2850000.0,3,4,347,0.01875,0.75,2
Villa,Standalone Bellagio New Cairo | Prime Location,"Bellagio, Ext North Inves Area, New Cairo City, Cairo",4.0,4,507.0,15400000.0,8,4,232,0.007889546351084813,0.8,4
Apartment,Amazing apartment  269 m at lake view,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,269.0,6812000.0,3,5,449,0.011152416356877323,0.75,3
Apartment,Special Apartment From Midtown Sky 2 Bedrooms ,"Sodic East, 6th District, New Heliopolis, Cairo",3.0,3,160.0,3146000.0,3,4,651,0.01875,0.75,2
Apartment,TOWN Corner in Palm Hills Katameya EX.PK2 For Sale,"Midtown Sky, New Capital Compounds, New Capital City, Cairo",2.0,2,139.0,1137780.0,3,4,483,0.014388489208633094,0.6666666666666666,2
Townhouse,UNDER MARKET PRICE mountain view Hyde park Apt172 ,"Palm Hills Katameya Extension, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,4,310.0,6600000.0,6,5,581,0.012903225806451613,0.8,4
Apartment,Apartment in installments-Kitchen-Ac-Fifth Square,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,172.0,2500000.0,3,5,534,0.01744186046511628,0.75,2
Apartment,apartment for sale in Katameya Plaza Great view,"Fifth Square, North Investors Area, New Cairo City, Cairo",3.0,2,144.0,2972500.0,3,4,347,0.020833333333333332,1.0,2
Apartment,*Prime location* twin house in layan **open view**,"Al Katameya Plaza, The 1st Settlement, New Cairo City, Cairo",2.0,3,153.0,3500000.0,3,4,112,0.013071895424836602,0.5,2
Twin House,Town house corner for sale in Villino compound,"Layan Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5.0,4,400.0,6700000.0,5,5,452,0.0125,1.0,4
Apartment,Apartment in south investors ready to move,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,150.0,3538844.0,3,5,535,0.02,0.75,2
Townhouse,تاون هاوس للبيع في ستون بارك بافضل سعر في الكمبوند,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",3.0,3,300.0,8000000.0,6,4,319,0.01,0.75,3
Apartment,3bedrooms|Dressing|3Terrace|Ready to move|Disc 12%,"Al Gezira St., South Investors Area, New Cairo City, Cairo",3.0,2,210.0,2000000.0,3,4,97,0.014285714285714285,1.0,3
Townhouse,142 m2|2 Bedrooms|3 Bathrooms|Ready to move,"Stone Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,4,280.0,4000000.0,6,5,662,0.014285714285714285,0.8,3
Villa,Apartment 198 Meter With Garden Fully Finished,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4.0,3,248.0,7200000.0,8,5,396,0.016129032258064516,1.0,3
Villa,Ready to move townhouse in patio 5 east DP 15 % ,"Sarai, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",3.0,3,329.0,5745950.0,8,4,632,0.00911854103343465,0.75,4
Apartment,Town house ready to move only 15% d.p over 5 y INS,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2.0,3,142.0,2650000.0,3,5,449,0.014084507042253521,0.5,2
Apartment,"Apartment 133m in Golden Square with 1,800,000 EGP","The Water Way, North Investors Area, New Cairo City, Cairo",3.0,3,198.0,7500000.0,3,4,758,0.015151515151515152,0.75,2
Villa,Best Ready to move Apartment with Roof District 5,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",6.0,5,685.0,22000000.0,8,5,776,0.008759124087591242,1.0,4
Townhouse,Apartment With Best View In Mountain View HP,"Al Patio 5 East, El Patio, El Shorouk Compounds, Shorouk City, Cairo",4.0,4,240.0,5280000.0,6,5,149,0.016666666666666666,0.8,3
Townhouse,Layan-Townhouse for sale ultra super lux finishing,"Al Patio 5 East, El Patio, El Shorouk Compounds, Shorouk City, Cairo",3.0,3,210.0,5300000.0,6,5,149,0.014285714285714285,0.75,3
Apartment,Apartment for sale in Lake View - 197 m,"Lake View, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,197.0,3500000.0,3,5,450,0.015228426395939087,0.75,2
Villa, Villa for sale 405m VGK compound New Cairo 5 Beds,"Village Gardens Katameya, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5.0,5,405.0,8500000.0,8,5,774,0.012345679012345678,0.8333333333333334,4
Apartment,apartment for sale in Cairo Festival City,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",2.0,2,139.0,4300000.0,3,4,242,0.014388489208633094,0.6666666666666666,2
Apartment,Lake View Apartment In The Square - NEW CAIRO,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,214.0,2723000.0,3,5,396,0.014018691588785047,0.75,3
Townhouse,"Distinguished hotel apartment in  4T1, Downtown","La Vista City, New Capital Compounds, New Capital City, Cairo",5.0,4,255.0,8979999.0,6,4,447,0.0196078431372549,1.0,3
Apartment,Villa Type B wide garden view 1200 Sam land area ,"The Square, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2.0,2,137.0,1850000.0,3,5,754,0.014598540145985401,0.6666666666666666,2
Hotel Apartment,For sale penthouse roof in Zizinia Compound,"I business park, Downtown Area, New Capital City, Cairo",3.0,3,98.0,5737788.0,4,4,397,0.030612244897959183,0.75,1
Apartment,Villa 6 rooms - fully finished - view land scape .,"Zed East, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3.0,3,166.0,4713000.0,3,5,794,0.018072289156626505,0.75,2
Villa,Apartment Very Prime Location In Mountain View HP,"Madinaty, Cairo",7.0,7,,19000000.0,8,2,467,,0.875,
Apartment,*** Superb Modern Villa at Katameya Heights ***,"Al Burouj Compound, El Shorouk Compounds, Shorouk City, Cairo",3.0,3,180.0,3120550.0,3,4,90,0.016666666666666666,0.75,2
Penthouse,Very Prime Quatro in Citygate Opal with land 270m,"Zizinia St., South Investors Area, New Cairo City, Cairo",3.0,3,240.0,2200000.0,7,4,798,0.0125,0.75,3
